TAIR Accession	Locus	Gene Model	Gene Type	Description	Other Name(Type)	Keywords	Is full length cDNA
Gene:2088129	AT3G13320	AT3G13320.1	protein_coding	low affinity calcium antiporter CAX2 The mRNA is cell-to-cell mobile.	ATCAX2; CATION EXCHANGER 2; CAX2	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, apical meristem, cadmium ion transport, calcium ion transmembrane transport, calcium ion transport, calcium:cation antiporter activity, calcium:proton antiporter activity, carpel, cauline leaf, cell-to-cell mobile RNA, cellular calcium ion homeostasis, collective leaf structure, cotyledon, endomembrane system, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, manganese ion transport, mature plant embryo stage, metal ion transport, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plant-type vacuole membrane, pollen, root, seed, sepal, shoot apex, shoot system, stamen, stem, vacuole, vascular leaf, vascular leaf senescent stage, vascular system	true
Gene:2088504	AT3G17980	AT3G17980.1	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	ARABIDOPSIS THALIANA C2 DOMAIN; ATC2; ATGAP1; C2; C2 DOMAIN; C2-DOMAIN ABA-RELATED; CAR4; HOMOLOG OF OSGAP1	 GTPase activator activity, L mature pollen stage, M germinated pollen stage, carpel, collective leaf structure, cytosol, flower, flowering stage, nucleus, petal, petal differentiation and expansion stage, phospholipid binding, plant embryo, plant embryo globular stage, plasma membrane, pollen, pollen tube cell, positive regulation of GTPase activity, positive regulation of abscisic acid-activated signaling pathway, positive regulation of defense response to bacterium, positive regulation of response to salt stress, protein binding, response to salt stress, sepal, stamen	true
Gene:1005714345	AT4G37070	AT4G37070.2	protein_coding	Patatin-related phospholipase A. Expressed strongly  and exclusively in roots. AtplaIVA-null mutants have reduced lateral root development. Phosphorylation by calcium-dependent protein kinases in vitro  enhances its activity.	ATPLAIVA; PHOSPHOLIPASE A IVA; PLA IVA; PLP1	 chloroplast, acylglycerol lipase activity, chloroplast, lateral root formation, phospholipase activity, root	true
Gene:5019474246	AT3G19830	AT3G19830.2	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)	NTMC2T5.2; NTMC2TYPE5.2	 guard cell	true
Gene:2028174	AT1G30460	AT1G30460.1	protein_coding	Encodes AtCPSF30, the 30-KDa subunit of cleavage and polyadenylation specificity factor. AtCPSF30 is a probable processing endonuclease. Nucleus-localized RNA binding  protein capable of  interacting with itself and with calmodulin. Its RNA-binding  activity is inhibited by calmodulin in a calcium-dependent fashion.	ARABIDOPSIS THALIANA CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR 30; ATCPSF30; CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR 30; CPSF30; OXIDATIVE TOLERANT-6; OXT6	 nucleus, N6-methyladenosine-containing RNA binding, RNA binding, RNA processing, calmodulin binding, collective leaf structure, cytoplasm, endonuclease activity, endoribonuclease activity, flower, flower pedicel, flowering stage, guard cell, mRNA 3'-end processing, mRNA binding, mRNA cleavage and polyadenylation specificity factor complex, mRNA polyadenylation, mRNA splicing, via spliceosome, mature plant embryo stage, nucleoplasm, nucleus, petal differentiation and expansion stage, plant egg cell, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, positive regulation of plant-type hypersensitive response, positive regulation of programmed cell death, protein binding, regulation of alternative mRNA splicing, via spliceosome, regulation of mRNA polyadenylation, regulation of mRNA splicing, via spliceosome, regulation of salicylic acid mediated signaling pathway, response to oxidative stress, seed, sepal, shoot apex, vascular leaf	true
Gene:2157466	AT5G17470	AT5G17470.1	protein_coding	EF hand calcium-binding protein family;(source:Araport11)		 nucleus, biological process unknown, calcium ion binding, collective leaf structure, endosperm, flower, flowering stage, nucleus, petal, petal differentiation and expansion stage, sepal	false
Gene:2133974	AT4G19860	AT4G19860.1	protein_coding	Encodes a cytosolic calcium-independent phospholipase A.		 L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, O-acyltransferase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytosol, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, lipid metabolic process, mature plant embryo stage, petal, petal differentiation and expansion stage, petiole, phospholipase activity, phospholipid catabolic process, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, pollen, pollen tube cell, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:3434160	AT1G32250	AT1G32250.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 calcium ion binding, collective leaf structure, enzyme regulator activity, flower, flower bud, flowering stage, petal, petal differentiation and expansion stage	true
Gene:6532561365	AT2G29890	AT2G29890.4	protein_coding	Encodes a ubiquitously expressed villin-like protein, whose mRNA may be alternatively processed.  Villin belongs to a superfamily of actin binding proteins called the villin/gelsolin family. Animal villins are involved in actin binding.  VLN1 protein co-localizes with actin filaments in several assays. VLN1 binds and bundles F-actin in a calcium-independent manner. It does not nucleate, cap or sever actin filaments and it stabilizes actin filaments, protecting them from ADF-mediated depolymerization.		 cytoplasm, L mature pollen stage, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, M germinated pollen stage, NOT actin filament depolymerization, NOT actin filament severing, NOT actin nucleation, NOT barbed-end actin filament capping, actin binding, actin cytoskeleton, actin filament binding, actin filament organization, actin filament severing, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, cytoskeleton organization, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, leaf apex, leaf lamina base, leaf trichome, mature plant embryo stage, negative regulation of actin filament depolymerization, pericycle, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, pollen, pollen tube cell, portion of vascular tissue, root, root tip, seed, sepal, shoot apex, shoot system, stamen, stipule, vascular leaf, vascular leaf senescent stage	true
Gene:6532561977	AT2G27480	AT2G27480.2	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 biological process unknown, calcium ion binding, chloroplast, guard cell, stem	true
Gene:2027046	AT1G21550	AT1G21550.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 nucleus, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, calcium ion binding, carpel, cellular response to hypoxia, collective leaf structure, cotyledon, flower, flower pedicel, flowering stage, guard cell, nucleus, petal, petal differentiation and expansion stage, plant embryo, plant embryo globular stage, pollen, root, sepal, shoot apex, stamen, stem, vascular leaf	true
Gene:2030105	AT1G76640	AT1G76640.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)	CALMODULIN LIKE 39; CML39	 L mature pollen stage, M germinated pollen stage, calcium ion binding, cellular response to hypoxia, cytoplasm, guard cell, pollen, pollen tube cell, root	false
Gene:2127102	AT4G00700	AT4G00700.1	protein_coding	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein;(source:Araport11)	MCTP9; MULTIPLE C2 DOMAIN AND TRANSMEMBRANE REGION PROTEIN 9	 LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, biological process unknown, carpel, cauline leaf, cell-to-cell mobile RNA, collective leaf structure, cotyledon, cytosol, flowering stage, hypocotyl, inflorescence meristem, leaf lamina base, petal differentiation and expansion stage, plant sperm cell, plasma membrane, pollen, root, sepal, stamen, stem, vascular leaf, vascular leaf senescent stage	true
Gene:2149719	AT5G01490	AT5G01490.1	protein_coding	Encodes a cation/proton antiporter, a member of low affinity calcium antiporter CAX2 family. Involved in root development under metal stress.	ATCAX4; CATION EXCHANGER 4; CAX4	 calcium ion transmembrane transport, calcium ion transport, calcium:cation antiporter activity, calcium:proton antiporter activity, cation:cation antiporter activity, cellular calcium ion homeostasis, plant sperm cell, plant-type vacuole membrane, pollen tube cell, response to auxin, root, root development, vacuolar membrane	true
Gene:2150475	AT5G28830	AT5G28830.1	protein_coding	calcium-binding EF hand family protein;(source:Araport11)		 chloroplast, biological process unknown, chloroplast, guard cell	false
Gene:3433826	AT1G29020	AT1G29020.1	protein_coding	Calcium-binding EF-hand family protein;(source:Araport11)		 extracellular region, plant callus, calcium ion binding, extracellular region, plant callus, root, vacuole	false
Gene:6532552172	AT4G00467	AT4G00467.2	protein_coding	Calcium-dependent lipid-binding (CaLB domain) family protein;(source:Araport11)		 chloroplast, biological process unknown, chloroplast	false
Gene:6532558685	AT4G11610	AT4G11610.2	protein_coding	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein;(source:Araport11)	MCTP7; MULTIPLE C2 DOMAIN AND TRANSMEMBRANE REGION PROTEIN 7	 mitochondrion, biological process unknown, collective leaf structure, flower, flowering stage, mitochondrion, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant sperm cell, receptacle, root, sepal, shoot apex, vesicle	true
Gene:6530297639	AT4G38230	AT4G38230.3	protein_coding	member of Calcium Dependent Protein Kinase	CALCIUM-DEPENDENT PROTEIN KINASE 26; CPK26	 plasma membrane, L mature pollen stage, M germinated pollen stage, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, mature plant embryo stage, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plasma membrane, pollen, pollen tube cell, protein autophosphorylation, protein kinase activity, protein phosphorylation, protein serine kinase activity, root, rosette leaf, seed, sepal, shoot apex, stamen, stem	true
Gene:2011200	AT1G18890	AT1G18890.1	protein_coding	encodes a calcium-dependent protein kinase whose gene expression is induced by dehydration and high salt. Kinase activity could not be detected in vitro.	ATCDPK1; ATCPK10; CALCIUM-DEPENDENT PROTEIN KINASE 1; CDPK1; CPK10	 plasma membrane, LP.02 two leaves visible stage, LP.04 four leaves visible stage, LP.06 six leaves visible stage, LP.08 eight leaves visible stage, LP.10 ten leaves visible stage, LP.12 twelve leaves visible stage, abscisic acid-activated signaling pathway, calcium ion binding, calcium-dependent protein serine/threonine kinase activity, calmodulin binding, calmodulin-dependent protein kinase activity, carpel, cauline leaf, collective leaf structure, cotyledon, cytoplasm, flower, flower pedicel, flowering stage, guard cell, hypocotyl, inflorescence meristem, intracellular signal transduction, leaf apex, leaf lamina base, mature plant embryo stage, nucleus, peptidyl-serine phosphorylation, petal, petal differentiation and expansion stage, petiole, plant embryo, plant embryo bilateral stage, plant embryo cotyledonary stage, plant embryo globular stage, plant sperm cell, plasma membrane, pollen, protein autophosphorylation, protein kinase activity, protein serine kinase activity, protein serine/threonine kinase activity, root, seed, sepal, shoot apex, shoot system, stamen, stem, vascular leaf, vascular leaf senescent stage	true
